clip,timestamp_s,is_keyframe,time_since_kf,pan_prev,pan_velocity,wide_player_count,wide_action_pan,wide_action_pan_offset,wide_action_pan_std,wide_centroid_x,wide_centroid_y,wide_spread_x,wide_spread_y,wide_players_left_frac,wide_ball_eq_pan,wide_ball_x,wide_ball_y,wide_ball_conf,wide_ball_detected,studio_player_count,studio_action_pan,studio_action_pan_offset,studio_action_pan_std,studio_centroid_x,studio_centroid_y,studio_spread_x,studio_spread_y,studio_players_left_frac,studio_ball_eq_pan,studio_ball_x,studio_ball_y,studio_ball_conf,studio_ball_detected,target_pan,target_tilt,target_fov
VID_20241028_124047_10_010,280.819,0,1.97,-4.9543,-0.2967,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,1,-4.2394,-4.2394,0.0,0.4811,0.1723,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-5.251,-2.6694,50.0
VID_20241028_124047_10_010,281.286,0,2.44,-5.251,-0.2967,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,1,-0.7187,-0.7187,0.0,0.4974,0.1709,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-5.5476,-2.6671,50.0
VID_20241028_124047_10_010,281.754,0,2.91,-5.5476,-0.2966,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,-5.8442,-2.6648,50.0
VID_20241028_124047_10_010,282.221,0,3.38,-5.8442,-0.2964,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,13.1135,13.1135,6.7916,0.5545,0.1325,0.0252,0.028,0.0,0.0,0.0,0.0,0.0,0,-6.1406,-2.6626,50.0
VID_20241028_124047_10_010,282.688,0,3.84,-6.1406,-0.2961,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,4,22.7436,22.7436,13.577,0.605,0.1304,0.0706,0.0247,0.0,0.0,0.0,0.0,0.0,0,-6.4367,-2.6605,50.0
VID_20241028_124047_10_010,283.155,0,4.31,-6.4367,-0.2957,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,1,47.0272,47.0272,0.0,0.7429,0.1173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-6.7324,-2.6584,50.0
VID_20241028_124047_10_010,283.622,0,4.78,-6.7324,-0.2953,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,39.1171,39.1171,14.0162,0.7094,0.1207,0.1163,0.0328,0.0,0.0,0.0,0.0,0.0,0,-7.0277,-2.6564,50.0
VID_20241028_124047_10_010,284.089,0,5.24,-7.0277,-0.2948,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,27.3917,27.3917,19.474,0.6324,0.1028,0.1053,0.0312,0.2,0.0,0.0,0.0,0.0,0,-7.3225,-2.6544,50.0
VID_20241028_124047_10_010,284.556,0,5.71,-7.3225,-0.2941,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,40.0168,40.0168,11.4977,0.6931,0.1033,0.0771,0.0303,0.0,0.0,0.0,0.0,0.0,0,-7.6166,-2.6524,50.0
VID_20241028_124047_10_010,285.023,0,6.18,-7.6166,-0.2934,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,31.8135,31.8135,15.8758,0.6505,0.1065,0.0833,0.0287,0.1429,0.0,0.0,0.0,0.0,0,-7.9101,-2.6505,50.0
VID_20241028_124047_10_010,285.491,0,6.65,-7.9101,-0.2926,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,32.2908,32.2908,19.6312,0.6572,0.0988,0.1017,0.028,0.2,0.0,0.0,0.0,0.0,0,-8.2027,-2.6487,50.0
VID_20241028_124047_10_010,285.958,0,7.11,-8.2027,-0.2918,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,32.1069,32.1069,19.7606,0.6569,0.0983,0.1037,0.0228,0.2,0.0,0.0,0.0,0.0,0,-8.4945,-2.6469,50.0
VID_20241028_124047_10_010,286.425,0,7.58,-8.4945,-0.2908,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,34.1238,34.1238,16.7472,0.6569,0.0909,0.0855,0.0219,0.1429,0.0,0.0,0.0,0.0,0,-8.7852,-2.6452,50.0
VID_20241028_124047_10_010,286.892,0,8.05,-8.7852,-0.2897,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,35.7052,35.7052,20.1451,0.6843,0.1007,0.1161,0.0182,0.1667,0.0,0.0,0.0,0.0,0,-9.075,-2.6435,50.0
VID_20241028_124047_10_010,287.359,0,8.51,-9.075,-0.2886,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,10,33.7901,33.7901,20.0223,0.6615,0.0893,0.1016,0.017,0.2,0.0,0.0,0.0,0.0,0,-9.3635,-2.6418,50.0
VID_20241028_124047_10_010,287.826,0,8.98,-9.3635,-0.2873,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,32.6619,32.6619,17.402,0.6481,0.0869,0.0882,0.0187,0.1429,0.0,0.0,0.0,0.0,0,-9.6509,-2.6402,50.0
VID_20241028_124047_10_010,288.293,0,9.45,-9.6509,-0.286,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,36.859,36.859,18.1596,0.6733,0.0844,0.0944,0.0179,0.1429,0.0,0.0,0.0,0.0,0,-9.9369,-2.6387,50.0
VID_20241028_124047_10_010,288.761,0,9.92,-9.9369,-0.2846,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,34.0277,34.0277,17.1047,0.6495,0.079,0.0824,0.0164,0.1111,0.0,0.0,0.0,0.0,0,-10.2215,-2.6371,50.0
VID_20241028_124047_10_010,289.228,0,10.38,-10.2215,-0.2831,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,35.5393,35.5393,19.3779,0.6619,0.0758,0.0971,0.0149,0.125,0.0,0.0,0.0,0.0,0,-10.5046,-2.6357,50.0
VID_20241028_124047_10_010,289.695,0,10.85,-10.5046,-0.2815,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,3,37.7744,37.7744,6.0398,0.658,0.0819,0.0301,0.0153,0.0,0.0,0.0,0.0,0.0,0,-10.7861,-2.6342,50.0
VID_20241028_124047_10_010,290.162,0,11.32,-10.7861,-0.2799,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,26.9358,26.9358,21.7971,0.6252,0.0843,0.1059,0.0116,0.2,0.0,0.0,0.0,0.0,0,-11.066,-2.6329,50.0
VID_20241028_124047_10_010,290.629,0,11.78,-11.066,-0.2781,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,29.66,29.66,23.5103,0.6377,0.0747,0.113,0.0119,0.2,0.0,0.0,0.0,0.0,0,-11.3441,-2.6315,50.0
VID_20241028_124047_10_010,291.096,0,12.25,-11.3441,-0.2762,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,28.9061,28.9061,19.0413,0.6251,0.0774,0.0887,0.0134,0.1429,0.0,0.0,0.0,0.0,0,-11.6203,-2.6302,50.0
VID_20241028_124047_10_010,291.563,0,12.72,-11.6203,-0.2743,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,2,44.3154,44.3154,7.8395,0.6997,0.0718,0.0623,0.013,0.0,0.0,0.0,0.0,0.0,0,-11.8946,-2.629,50.0
VID_20241028_124047_10_010,292.03,0,13.19,-11.8946,-0.2723,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,-12.1669,-2.6278,50.0
VID_20241028_124047_10_010,292.498,0,13.65,-12.1669,-0.2702,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,3,29.6681,29.6681,15.5192,0.6308,0.0847,0.085,0.0021,0.0,0.0,0.0,0.0,0.0,0,-12.4371,-2.6266,50.0
VID_20241028_124047_10_010,292.965,0,14.12,-12.4371,-0.268,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,3,17.4638,17.4638,25.298,0.5847,0.0761,0.1169,0.0085,0.3333,0.0,0.0,0.0,0.0,0,-12.7051,-2.6255,50.0
VID_20241028_124047_10_010,293.432,0,14.59,-12.7051,-0.2657,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,4,36.7144,36.7144,15.1728,0.6622,0.0755,0.0824,0.0068,0.0,0.0,0.0,0.0,0.0,0,-12.9707,-2.6244,50.0
VID_20241028_124047_10_010,293.899,0,15.05,-12.9707,-0.2633,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,2,31.3113,31.3113,17.8473,0.6402,0.0805,0.0916,0.0003,0.0,0.0,0.0,0.0,0.0,0,-13.2341,-2.6233,50.0
VID_20241028_124047_10_010,294.366,0,15.52,-13.2341,-0.2608,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,1,13.6612,13.6612,0.0,0.5494,0.0812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-13.4949,-2.6223,50.0
VID_20241028_124047_10_010,294.833,0,15.99,-13.4949,-0.2583,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,2,18.8501,18.8501,5.0154,0.5713,0.0863,0.0213,0.0054,0.0,0.0,0.0,0.0,0.0,0,-13.7532,-2.6213,50.0
VID_20241028_124047_10_010,295.3,0,16.46,-13.7532,-0.2557,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,1,24.5435,24.5435,0.0,0.5959,0.0927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-14.0089,-2.6204,50.0
VID_20241028_124047_10_010,295.768,0,16.92,-14.0089,-0.2529,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,2,29.4248,29.4248,4.3781,0.6168,0.0887,0.0164,0.011,0.0,0.0,0.0,0.0,0.0,0,-14.2618,-2.6195,50.0
VID_20241028_124047_10_010,296.235,0,17.39,-14.2618,-0.2501,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,-14.5119,-2.6187,50.0
VID_20241028_124047_10_010,296.702,0,17.86,-14.5119,-0.2472,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,-14.7592,-2.6178,50.0
VID_20241028_124047_10_010,297.169,0,18.32,-14.7592,-0.2442,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,3,26.1995,26.1995,10.1096,0.6047,0.0876,0.0428,0.0181,0.0,0.0,0.0,0.0,0.0,0,-15.0034,-2.617,50.0
VID_20241028_124047_10_010,297.636,0,18.79,-15.0034,-0.2412,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,3,9.4895,9.4895,15.5518,0.5411,0.0871,0.0608,0.0219,0.3333,0.0,0.0,0.0,0.0,0,-15.2446,-2.6163,50.0
VID_20241028_124047_10_010,298.103,0,19.26,-15.2446,-0.238,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,3,21.9605,21.9605,26.543,0.6073,0.0848,0.1206,0.0281,0.3333,0.0,0.0,0.0,0.0,0,-15.4826,-2.6156,50.0
VID_20241028_124047_10_010,298.57,0,19.73,-15.4826,-0.2347,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,3,26.0434,26.0434,15.1447,0.6122,0.0922,0.0738,0.0179,0.0,0.0,0.0,0.0,0.0,0,-15.7173,-2.6149,50.0
VID_20241028_124047_10_010,299.037,0,20.19,-15.7173,-0.2314,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,4,17.9475,17.9475,18.6472,0.5718,0.0822,0.0692,0.0253,0.25,0.0,0.0,0.0,0.0,0,-15.9487,-2.6142,50.0
VID_20241028_124047_10_010,299.505,0,20.66,-15.9487,-0.228,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,20.9124,20.9124,8.7643,0.5772,0.0809,0.0312,0.0234,0.0,0.0,0.0,0.0,0.0,0,-16.1767,-2.6136,50.0
VID_20241028_124047_10_010,299.972,0,21.13,-16.1767,-0.2245,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,23.5043,23.5043,14.4011,0.5942,0.0858,0.0671,0.0251,0.0,0.0,0.0,0.0,0.0,0,-16.4012,-2.613,50.0
VID_20241028_124047_10_010,300.439,0,21.59,-16.4012,-0.2209,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,19.5868,19.5868,22.1819,0.5838,0.0767,0.0974,0.0227,0.2,0.0,0.0,0.0,0.0,0,-16.622,-2.6125,50.0
VID_20241028_124047_10_010,300.906,0,22.06,-16.622,-0.2172,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,7.7009,7.7009,14.0483,0.5291,0.0893,0.0494,0.0263,0.1667,0.0,0.0,0.0,0.0,0,-16.8392,-2.612,50.0
VID_20241028_124047_10_010,301.373,0,22.53,-16.8392,-0.2134,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,13.6987,13.6987,16.7247,0.5505,0.0776,0.0594,0.0211,0.1429,0.0,0.0,0.0,0.0,0,-17.0526,-2.6115,50.0
VID_20241028_124047_10_010,301.84,0,23.0,-17.0526,-0.2095,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,4,30.5244,30.5244,20.5817,0.6347,0.0872,0.0966,0.0257,0.0,0.0,0.0,0.0,0.0,0,-17.2622,-2.611,50.0
VID_20241028_124047_10_010,302.307,0,23.46,-17.2622,-0.2056,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,16.54,16.54,26.068,0.5766,0.0827,0.1138,0.0227,0.5,0.0,0.0,0.0,0.0,0,-17.4678,-2.6106,50.0
VID_20241028_124047_10_010,302.775,0,23.93,-17.4678,-0.2016,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,3,16.6169,16.6169,16.5288,0.5624,0.0758,0.0614,0.0076,0.3333,0.0,0.0,0.0,0.0,0,-17.6693,-2.6102,50.0
VID_20241028_124047_10_010,303.242,0,24.4,-17.6693,-0.1974,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,3,20.3578,20.3578,23.0688,0.5908,0.0834,0.1043,0.007,0.3333,0.0,0.0,0.0,0.0,0,-17.8667,-2.6098,50.0
VID_20241028_124047_10_010,303.709,0,24.86,-17.8667,-0.1932,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,16.8153,16.8153,25.8507,0.5741,0.0795,0.1104,0.0155,0.375,0.0,0.0,0.0,0.0,0,-18.06,-2.6095,50.0
VID_20241028_124047_10_010,304.176,0,25.33,-18.06,-0.1889,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,28.2675,28.2675,21.0362,0.6198,0.0778,0.0942,0.0132,0.1429,0.0,0.0,0.0,0.0,0,-18.2489,-2.6092,50.0
VID_20241028_124047_10_010,304.643,0,25.8,-18.2489,-0.1845,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,16.4699,16.4699,28.5376,0.5722,0.0805,0.1183,0.0153,0.3333,0.0,0.0,0.0,0.0,0,-18.4334,-2.6089,50.0
VID_20241028_124047_10_010,305.11,0,26.27,-18.4334,-0.18,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,12.1586,12.1586,27.0292,0.5551,0.0934,0.1194,0.0128,0.4,0.0,0.0,0.0,0.0,0,-18.6134,-2.6086,50.0
VID_20241028_124047_10_010,305.577,0,26.73,-18.6134,-0.1755,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,3,18.5609,18.5609,27.3338,0.5916,0.0979,0.1277,0.003,0.3333,0.0,0.0,0.0,0.0,0,-18.7889,-2.6084,50.0
VID_20241028_124047_10_010,306.044,0,27.2,-18.7889,-0.1708,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,13.4927,13.4927,33.7634,0.5667,0.103,0.1579,0.0157,0.4,0.0,0.0,0.0,0.0,0,-18.9597,-2.6082,50.0
VID_20241028_124047_10_010,306.512,0,27.67,-18.9597,-0.1661,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,9.8562,9.8562,32.5296,0.5459,0.1042,0.1563,0.0214,0.4,0.0,0.0,0.0,0.0,0,-19.1258,-2.608,50.0
VID_20241028_124047_10_010,306.979,0,28.13,-19.1258,-0.1613,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,4,5.2654,5.2654,35.1348,0.5323,0.1192,0.1806,0.0143,0.5,0.0,0.0,0.0,0.0,0,-19.2871,-2.6079,50.0
VID_20241028_124047_10_010,307.446,0,28.6,-19.2871,-0.1563,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,19.4298,19.4298,28.649,0.5862,0.1026,0.1427,0.0256,0.25,0.0,0.0,0.0,0.0,0,-19.4434,-2.6077,50.0
VID_20241028_124047_10_010,307.913,0,29.07,-19.4434,-0.1513,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,10,21.0759,21.0759,30.74,0.5988,0.0957,0.1484,0.0257,0.3,0.0,0.0,0.0,0.0,0,-19.5947,-2.6076,50.0
VID_20241028_124047_10_010,308.38,0,29.54,-19.5947,-0.1462,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,11.6811,11.6811,24.6924,0.5378,0.0998,0.1144,0.0358,0.2,0.0,0.0,0.0,0.0,0,-19.741,-2.6075,50.0
VID_20241028_124047_10_010,308.847,0,30.0,-19.741,-0.1411,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,15.8986,15.8986,30.6447,0.5818,0.1094,0.1614,0.0326,0.2857,0.0,0.0,0.0,0.0,0,-19.8821,-2.6075,50.0
VID_20241028_124047_10_010,309.314,0,30.0,-19.8821,-0.1358,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,16.5469,16.5469,31.8468,0.5945,0.1182,0.1755,0.0307,0.3333,0.0,0.0,0.0,0.0,0,-20.0179,-2.6074,50.0
VID_20241028_124047_10_010,309.782,0,30.0,-20.0179,-0.1304,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,3,37.9047,37.9047,6.8736,0.6753,0.1025,0.0562,0.0388,0.0,0.0,0.0,0.0,0.0,0,-20.1483,-2.6074,50.0
VID_20241028_124047_10_010,310.249,0,0.34,-20.1483,-0.1255,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,8.8951,8.8951,27.0209,0.5474,0.1016,0.1299,0.0381,0.4286,0.0,0.0,0.0,0.0,0,-20.2738,-2.6085,50.0
VID_20241028_124047_10_010,310.716,0,0.81,-20.2738,-0.1218,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,25.4908,25.4908,28.2252,0.6422,0.1105,0.1636,0.0282,0.125,0.0,0.0,0.0,0.0,0,-20.3956,-2.6134,50.0
VID_20241028_124047_10_010,311.183,0,1.27,-20.3956,-0.1182,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,16.7343,16.7343,23.7631,0.5763,0.1101,0.1169,0.0316,0.2,0.0,0.0,0.0,0.0,0,-20.5138,-2.6222,50.0
VID_20241028_124047_10_010,311.65,0,1.74,-20.5138,-0.1148,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,24.5512,24.5512,25.3235,0.6269,0.1063,0.1437,0.0277,0.1429,0.0,0.0,0.0,0.0,0,-20.6286,-2.6348,50.0
VID_20241028_124047_10_010,312.117,0,2.21,-20.6286,-0.1114,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,24.9209,24.9209,27.4351,0.6246,0.0988,0.1385,0.0281,0.25,0.0,0.0,0.0,0.0,0,-20.7401,-2.6511,50.0
VID_20241028_124047_10_010,312.584,0,2.68,-20.7401,-0.1082,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,28.2933,28.2933,26.9789,0.6518,0.1118,0.1474,0.0185,0.1667,0.0,0.0,0.0,0.0,0,-20.8483,-2.6711,50.0
VID_20241028_124047_10_010,313.051,0,3.14,-20.8483,-0.105,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,4,25.0946,25.0946,25.349,0.6162,0.1141,0.1163,0.0227,0.25,0.0,0.0,0.0,0.0,0,-20.9533,-2.6946,50.0
VID_20241028_124047_10_010,313.519,0,3.61,-20.9533,-0.102,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,25.0323,25.0323,27.0529,0.6244,0.0934,0.1262,0.0201,0.2857,0.0,0.0,0.0,0.0,0,-21.0553,-2.7216,50.0
VID_20241028_124047_10_010,313.986,0,4.08,-21.0553,-0.099,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,4,8.6256,8.6256,26.4693,0.5408,0.1175,0.1191,0.0234,0.5,0.0,0.0,0.0,0.0,0,-21.1543,-2.7519,50.0
VID_20241028_124047_10_010,314.453,0,4.54,-21.1543,-0.0961,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,2,11.4257,11.4257,25.6134,0.5597,0.1044,0.1114,0.0133,0.5,0.0,0.0,0.0,0.0,0,-21.2504,-2.7855,50.0
VID_20241028_124047_10_010,314.92,0,5.01,-21.2504,-0.0933,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,24.694,24.694,22.773,0.6153,0.0992,0.108,0.0236,0.2,0.0,0.0,0.0,0.0,0,-21.3437,-2.8223,50.0
VID_20241028_124047_10_010,315.387,0,5.48,-21.3437,-0.0907,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,4,6.7611,6.7611,35.4146,0.5384,0.1242,0.1757,0.0266,0.5,0.0,0.0,0.0,0.0,0,-21.4344,-2.8623,50.0
VID_20241028_124047_10_010,315.854,0,5.95,-21.4344,-0.0881,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,4,29.2358,29.2358,1.5827,0.6247,0.1116,0.0138,0.0325,0.0,0.0,0.0,0.0,0.0,0,-21.5225,-2.9052,50.0
VID_20241028_124047_10_010,316.321,0,6.41,-21.5225,-0.0856,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,12.2576,12.2576,28.5704,0.555,0.1232,0.1439,0.0386,0.25,0.0,0.0,0.0,0.0,0,-21.608,-2.951,50.0
VID_20241028_124047_10_010,316.789,0,6.88,-21.608,-0.0832,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,16.5346,16.5346,29.4495,0.5812,0.135,0.1588,0.0522,0.25,0.0,0.0,0.0,0.0,0,-21.6912,-2.9997,50.0
VID_20241028_124047_10_010,317.256,0,7.35,-21.6912,-0.0809,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,13.3067,13.3067,30.5989,0.5542,0.1509,0.1712,0.0489,0.2,0.0,0.0,0.0,0.0,0,-21.7721,-3.0511,50.0
VID_20241028_124047_10_010,317.723,0,7.81,-21.7721,-0.0787,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,11.3455,11.3455,27.7856,0.5455,0.1453,0.1575,0.0595,0.1667,0.0,0.0,0.0,0.0,0,-21.8508,-3.1052,50.0
VID_20241028_124047_10_010,318.19,0,8.28,-21.8508,-0.0766,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,10.3303,10.3303,25.3282,0.5401,0.1184,0.1363,0.0732,0.2222,0.0,0.0,0.0,0.0,0,-21.9273,-3.1619,50.0
VID_20241028_124047_10_010,318.657,0,8.75,-21.9273,-0.0745,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,10.8877,10.8877,27.4311,0.5455,0.1635,0.1593,0.0834,0.1667,0.0,0.0,0.0,0.0,0,-22.0019,-3.221,50.0
VID_20241028_124047_10_010,319.124,0,9.22,-22.0019,-0.0726,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,3.7731,3.7731,26.4544,0.5141,0.1434,0.146,0.0882,0.2222,0.0,0.0,0.0,0.0,0,-22.0745,-3.2826,50.0
VID_20241028_124047_10_010,319.591,0,9.68,-22.0745,-0.0708,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,11.0001,11.0001,25.4492,0.5419,0.167,0.1534,0.109,0.1429,0.0,0.0,0.0,0.0,0,-22.1453,-3.3464,50.0
